id,gid,x,y,v_x,v_y,radius,time
7,7,4.814523,-4.817677,-0.771315,0.754369,0.500000,1.450000
0,0,6.579657,0.005147,-1.264001,0.007529,0.500000,1.500000
1,1,4.791440,4.791672,-0.765383,-0.754767,0.500000,1.500000
2,2,0.019388,6.547991,0.034667,-1.286731,0.500000,1.500000
3,3,-4.660744,4.654548,0.885480,-0.906713,0.500000,1.500000
4,4,-6.772507,-0.003067,1.058689,-0.002146,0.500000,1.500000
5,5,-4.644711,-4.628658,0.889389,0.933919,0.500000,1.500000
6,6,0.019411,-6.529211,0.034663,1.300200,0.500000,1.500000
7,7,4.775623,-4.779617,-0.777998,0.761214,0.500000,1.500000
0,0,6.516460,0.005486,-1.263950,0.006777,0.500000,1.550000
1,1,4.752903,4.753687,-0.770737,-0.759714,0.500000,1.550000
2,2,0.021206,6.483484,0.036355,-1.290144,0.500000,1.550000
3,3,-4.616611,4.609150,0.882654,-0.907953,0.500000,1.550000
4,4,-6.718960,-0.003161,1.070943,-0.001876,0.500000,1.550000
5,5,-4.600290,-4.581920,0.888428,0.934768,0.500000,1.550000
6,6,0.021219,-6.464033,0.036163,1.303563,0.500000,1.550000
7,7,4.736421,-4.741252,-0.784041,0.767294,0.500000,1.550000
0,0,6.453279,0.005791,-1.263616,0.006087,0.500000,1.600000
1,1,4.714247,4.715893,-0.773129,-0.755880,0.500000,1.600000
2,2,0.023108,6.418826,0.038042,-1.293163,0.500000,1.600000
3,3,-4.572744,4.563300,0.877349,-0.917004,0.500000,1.600000
4,4,-6.664861,-0.003242,1.081972,-0.001633,0.500000,1.600000
5,5,-4.555928,-4.535153,0.887243,0.935339,0.500000,1.600000
6,6,0.023105,-6.398709,0.037709,1.306487,0.500000,1.600000
7,7,4.696946,-4.702619,-0.789491,0.772663,0.500000,1.600000
0,0,6.389383,0.006742,-1.277929,0.019036,0.500000,1.650000
1,1,4.675364,4.677865,-0.777651,-0.760541,0.500000,1.650000
2,2,0.025083,6.354044,0.039514,-1.295630,0.500000,1.650000
3,3,-4.529004,4.517457,0.874798,-0.916851,0.500000,1.650000
4,4,-6.610266,-0.003313,1.091897,-0.001413,0.500000,1.650000
5,5,-4.511633,-4.488373,0.885890,0.935598,0.500000,1.650000
6,6,0.025070,-6.333258,0.039303,1.309014,0.500000,1.650000
7,7,4.657971,-4.664427,-0.779515,0.763843,0.500000,1.650000
0,0,6.325595,0.007605,-1.275749,0.017243,0.500000,1.700000
1,1,4.636272,4.639631,-0.781860,-0.764681,0.500000,1.700000
2,2,0.027131,6.289160,0.040948,-1.297687,0.500000,1.700000
3,3,-4.484217,4.471585,0.895732,-0.917445,0.500000,1.700000
4,4,-6.556405,-0.003324,1.077217,-0.000214,0.500000,1.700000
5,5,-4.467417,-4.441592,0.884325,0.935615,0.500000,1.700000
6,6,0.027130,-6.267712,0.041194,1.310926,0.500000,1.700000
7,7,4.618705,-4.625955,-0.785306,0.769432,0.500000,1.700000
0,0,6.261922,0.008385,-1.273460,0.015613,0.500000,1.750000
1,1,4.597166,4.602100,-0.782113,-0.750623,0.500000,1.750000
2,2,0.029279,6.224213,0.042958,-1.298927,0.500000,1.750000
3,3,-4.439869,4.424839,0.886968,-0.934924,0.500000,1.750000
4,4,-6.502024,-0.003330,1.087619,-0.000135,0.500000,1.750000
5,5,-4.423311,-4.394822,0.882133,0.935394,0.500000,1.750000
6,6,0.029284,-6.202084,0.043090,1.312547,0.500000,1.750000
7,7,4.579179,-4.587238,-0.790534,0.774348,0.500000,1.750000
0,0,6.198369,0.009091,-1.271067,0.014121,0.500000,1.800000
